timestamp,zone,count
2025-10-26T02:25:57.470955,gate_a,93
2025-10-26T02:25:57.470976,stage_front,126
2025-10-26T02:26:01.509529,gate_a,95
2025-10-26T02:26:01.509549,stage_front,130
2025-10-26T02:26:05.535205,gate_a,112
2025-10-26T02:26:05.535220,stage_front,118
2025-10-26T02:26:09.584989,gate_a,142
2025-10-26T02:26:09.585005,stage_front,111
2025-10-26T02:26:13.615793,gate_a,151
2025-10-26T02:26:13.615806,stage_front,127
2025-10-26T02:26:17.638714,gate_a,188
2025-10-26T02:26:17.638731,stage_front,115
2025-10-26T02:26:21.696872,gate_a,192
2025-10-26T02:26:21.696886,stage_front,111
2025-10-26T02:26:25.737148,gate_a,219
2025-10-26T02:26:25.737160,stage_front,120
2025-10-26T02:26:29.790361,gate_a,246
2025-10-26T02:26:29.790376,stage_front,128
2025-10-26T02:26:33.822744,gate_a,273
2025-10-26T02:26:33.822759,stage_front,121
2025-10-26T02:26:37.868901,gate_a,277
2025-10-26T02:26:37.868923,stage_front,119
2025-10-26T02:26:41.889095,gate_a,275
2025-10-26T02:26:41.889108,stage_front,130
2025-10-26T02:26:45.929678,gate_a,271
2025-10-26T02:26:45.929691,stage_front,119
2025-10-26T02:26:49.963759,gate_a,252
2025-10-26T02:26:49.963774,stage_front,115
2025-10-26T02:26:54.007531,gate_a,277
2025-10-26T02:26:54.007543,stage_front,110
2025-10-26T02:26:58.054153,gate_a,281
2025-10-26T02:26:58.054168,stage_front,126
2025-10-26T02:27:02.102593,gate_a,242
2025-10-26T02:27:02.102614,stage_front,114
2025-10-26T02:27:06.138161,gate_a,253
2025-10-26T02:27:06.138174,stage_front,130
2025-10-26T02:27:10.168487,gate_a,231
2025-10-26T02:27:10.168502,stage_front,120
2025-10-26T02:27:14.223213,gate_a,242
2025-10-26T02:27:14.223228,stage_front,125
2025-10-26T02:27:18.272781,gate_a,230
2025-10-26T02:27:18.272801,stage_front,116
2025-10-26T02:27:22.300337,gate_a,226
2025-10-26T02:27:22.300352,stage_front,120
2025-10-26T02:27:26.322985,gate_a,231
2025-10-26T02:27:26.323002,stage_front,110
2025-10-26T02:27:30.370640,gate_a,210
2025-10-26T02:27:30.370659,stage_front,129
2025-10-26T02:27:34.396628,gate_a,203
2025-10-26T02:27:34.396644,stage_front,118
2025-10-26T02:27:38.414419,gate_a,210
2025-10-26T02:27:38.414438,stage_front,116
2025-10-26T02:27:42.435979,gate_a,201
2025-10-26T02:27:42.435997,stage_front,118
2025-10-26T02:27:46.486546,gate_a,203
2025-10-26T02:27:46.486573,stage_front,128
2025-10-26T02:27:50.526940,gate_a,190
2025-10-26T02:27:50.526985,stage_front,116
2025-10-26T02:27:54.571153,gate_a,187
2025-10-26T02:27:54.571166,stage_front,130
2025-10-26T02:27:58.595941,gate_a,184
2025-10-26T02:27:58.595959,stage_front,111
2025-10-26T02:28:02.656151,gate_a,182
2025-10-26T02:28:02.656165,stage_front,119
2025-10-26T02:28:06.683296,gate_a,171
2025-10-26T02:28:06.683319,stage_front,112
2025-10-26T02:28:10.735493,gate_a,173
2025-10-26T02:28:10.735505,stage_front,124
2025-10-26T02:28:14.770543,gate_a,178
2025-10-26T02:28:14.770556,stage_front,117
2025-10-26T02:28:18.819623,gate_a,169
2025-10-26T02:28:18.819637,stage_front,116
2025-10-26T02:28:22.852398,gate_a,162
2025-10-26T02:28:22.852420,stage_front,129
2025-10-26T02:28:26.916625,gate_a,157
2025-10-26T02:28:26.916637,stage_front,124
2025-10-26T02:28:30.944954,gate_a,153
2025-10-26T02:28:30.944972,stage_front,123
2025-10-26T02:28:34.982427,gate_a,150
2025-10-26T02:28:34.982442,stage_front,110
2025-10-26T02:28:39.021412,gate_a,86
2025-10-26T02:28:39.021426,stage_front,120
2025-10-26T02:28:43.065508,gate_a,89
2025-10-26T02:28:43.065521,stage_front,130
2025-10-26T02:28:47.115552,gate_a,99
2025-10-26T02:28:47.115567,stage_front,123
2025-10-26T02:28:51.171919,gate_a,90
2025-10-26T02:28:51.171933,stage_front,111
2025-10-26T02:28:55.225225,gate_a,95
2025-10-26T02:28:55.225244,stage_front,127
2025-10-26T02:28:59.282380,gate_a,94
2025-10-26T02:28:59.282394,stage_front,129
2025-10-26T02:29:03.325673,gate_a,93
2025-10-26T02:29:03.325687,stage_front,121
2025-10-26T02:29:07.385053,gate_a,105
2025-10-26T02:29:07.385074,stage_front,122
2025-10-26T02:29:11.409793,gate_a,117
2025-10-26T02:29:11.409806,stage_front,125
2025-10-26T02:29:15.468766,gate_a,139
2025-10-26T02:29:15.468780,stage_front,114
2025-10-26T02:29:19.486012,gate_a,167
2025-10-26T02:29:19.486025,stage_front,124
2025-10-26T02:29:23.518384,gate_a,179
2025-10-26T02:29:23.518396,stage_front,119
2025-10-26T02:29:27.555984,gate_a,200
2025-10-26T02:29:27.555998,stage_front,124
2025-10-26T02:29:31.578544,gate_a,229
2025-10-26T02:29:31.578564,stage_front,110
2025-10-26T02:29:35.624445,gate_a,252
2025-10-26T02:29:35.624459,stage_front,128
2025-10-26T02:29:39.665043,gate_a,285
2025-10-26T02:29:39.665058,stage_front,116
2025-10-26T02:29:43.694072,gate_a,297
2025-10-26T02:29:43.694085,stage_front,123
2025-10-26T02:29:47.741017,gate_a,291
2025-10-26T02:29:47.741030,stage_front,115
2025-10-26T02:29:51.772602,gate_a,252
2025-10-26T02:29:51.772617,stage_front,110
2025-10-26T02:29:55.798044,gate_a,289
2025-10-26T02:29:55.798073,stage_front,127
2025-10-26T02:29:59.836679,gate_a,264
2025-10-26T02:29:59.836698,stage_front,120
2025-10-26T02:30:03.880443,gate_a,259
2025-10-26T02:30:03.880455,stage_front,114
2025-10-26T02:30:07.923264,gate_a,251
2025-10-26T02:30:07.923280,stage_front,129
2025-10-26T02:30:11.984831,gate_a,238
2025-10-26T02:30:11.984844,stage_front,119
2025-10-26T02:30:16.024186,gate_a,246
2025-10-26T02:30:16.024201,stage_front,127
2025-10-26T02:30:20.053164,gate_a,245
2025-10-26T02:30:20.053194,stage_front,118
2025-10-26T02:30:24.095204,gate_a,226
2025-10-26T02:30:24.095218,stage_front,121
2025-10-26T02:30:28.123651,gate_a,216
2025-10-26T02:30:28.123664,stage_front,128
2025-10-26T02:30:32.169613,gate_a,222
2025-10-26T02:30:32.169630,stage_front,118
2025-10-26T02:30:36.203812,gate_a,216
2025-10-26T02:30:36.203824,stage_front,117
2025-10-26T02:30:40.244919,gate_a,215
2025-10-26T02:30:40.244935,stage_front,129
2025-10-26T02:30:44.297968,gate_a,201
2025-10-26T02:30:44.297981,stage_front,128
2025-10-26T02:30:48.326167,gate_a,205
2025-10-26T02:30:48.326189,stage_front,123
2025-10-26T02:30:52.384700,gate_a,195
2025-10-26T02:30:52.384713,stage_front,119
2025-10-26T02:30:56.413943,gate_a,193
2025-10-26T02:30:56.413954,stage_front,111
2025-10-26T02:31:00.467301,gate_a,186
2025-10-26T02:31:00.467313,stage_front,128
2025-10-26T02:31:04.512980,gate_a,180
2025-10-26T02:31:04.513016,stage_front,120
2025-10-26T02:31:08.571703,gate_a,183
2025-10-26T02:31:08.571718,stage_front,127
2025-10-26T02:31:12.602354,gate_a,184
2025-10-26T02:31:12.602368,stage_front,124
2025-10-26T02:31:16.637097,gate_a,168
2025-10-26T02:31:16.637111,stage_front,117
2025-10-26T02:31:20.661142,gate_a,160
2025-10-26T02:31:20.661163,stage_front,113
2025-10-26T02:31:24.684470,gate_a,170
2025-10-26T02:31:24.684489,stage_front,110
2025-10-26T02:31:28.731169,gate_a,168
2025-10-26T02:31:28.731182,stage_front,128
2025-10-26T02:31:32.774702,gate_a,150
2025-10-26T02:31:32.774722,stage_front,122
2025-10-26T02:31:36.798895,gate_a,152
2025-10-26T02:31:36.798907,stage_front,119
2025-10-26T02:31:40.854038,gate_a,150
2025-10-26T02:31:40.854057,stage_front,116
2025-10-26T02:31:44.894299,gate_a,92
2025-10-26T02:31:44.894318,stage_front,125
2025-10-26T02:31:48.921166,gate_a,86
2025-10-26T02:31:48.921184,stage_front,110
2025-10-26T02:31:52.979351,gate_a,98
2025-10-26T02:31:52.979366,stage_front,123
2025-10-26T02:31:57.018538,gate_a,96
2025-10-26T02:31:57.018553,stage_front,124
2025-10-26T02:32:01.050805,gate_a,83
2025-10-26T02:32:01.050820,stage_front,110
2025-10-26T02:32:05.087544,gate_a,90
2025-10-26T02:32:05.087562,stage_front,113
2025-10-26T02:32:09.129137,gate_a,87
2025-10-26T02:32:09.129154,stage_front,124
2025-10-26T02:32:13.185534,gate_a,106
2025-10-26T02:32:13.185552,stage_front,112
2025-10-26T02:32:17.225484,gate_a,131
2025-10-26T02:32:17.225501,stage_front,130
2025-10-26T02:32:21.251927,gate_a,137
2025-10-26T02:32:21.251948,stage_front,128
2025-10-26T02:32:25.282390,gate_a,162
2025-10-26T02:32:25.282407,stage_front,114
2025-10-26T02:32:29.309376,gate_a,176
2025-10-26T02:32:29.309396,stage_front,113
2025-10-26T02:32:33.352861,gate_a,200
2025-10-26T02:32:33.352874,stage_front,110
2025-10-26T02:32:37.375780,gate_a,223
2025-10-26T02:32:37.375793,stage_front,117
2025-10-26T02:32:41.405865,gate_a,247
2025-10-26T02:32:41.405878,stage_front,122
2025-10-26T02:32:45.442721,gate_a,267
2025-10-26T02:32:45.442743,stage_front,111
2025-10-26T02:32:49.487349,gate_a,259
2025-10-26T02:32:49.487370,stage_front,111
2025-10-26T02:32:53.526741,gate_a,293
2025-10-26T02:32:53.526754,stage_front,119
2025-10-26T02:32:57.550312,gate_a,295
2025-10-26T02:32:57.550328,stage_front,126
2025-10-26T02:33:01.616796,gate_a,291
2025-10-26T02:33:01.616811,stage_front,127
2025-10-26T02:33:05.671365,gate_a,267
2025-10-26T02:33:05.671379,stage_front,128
2025-10-26T02:33:09.733808,gate_a,276
2025-10-26T02:33:09.733821,stage_front,125
2025-10-26T02:33:13.745357,gate_a,242
2025-10-26T02:33:13.745376,stage_front,113
2025-10-26T02:33:17.794846,gate_a,250
2025-10-26T02:33:17.794861,stage_front,130
2025-10-26T02:33:21.857070,gate_a,249
2025-10-26T02:33:21.857090,stage_front,127
2025-10-26T02:33:25.907329,gate_a,242
2025-10-26T02:33:25.907342,stage_front,117
2025-10-26T02:33:29.954448,gate_a,228
2025-10-26T02:33:29.954467,stage_front,113
2025-10-26T02:33:34.012769,gate_a,235
2025-10-26T02:33:34.012784,stage_front,119
2025-10-26T02:33:38.061993,gate_a,215
2025-10-26T02:33:38.062006,stage_front,129
2025-10-26T02:33:42.103777,gate_a,207
2025-10-26T02:33:42.103791,stage_front,121
2025-10-26T02:33:46.135793,gate_a,210
2025-10-26T02:33:46.135809,stage_front,128
2025-10-26T02:33:50.174053,gate_a,218
2025-10-26T02:33:50.174066,stage_front,114
2025-10-26T02:33:54.234276,gate_a,200
2025-10-26T02:33:54.234290,stage_front,114
2025-10-26T02:33:58.277473,gate_a,197
2025-10-26T02:33:58.277496,stage_front,122
2025-10-26T02:34:02.323518,gate_a,201
2025-10-26T02:34:02.323532,stage_front,111
2025-10-26T02:34:06.344489,gate_a,191
2025-10-26T02:34:06.344501,stage_front,114
2025-10-26T02:34:10.411456,gate_a,194
2025-10-26T02:34:10.411545,stage_front,113
2025-10-26T02:34:14.451183,gate_a,189
2025-10-26T02:34:14.451197,stage_front,113
2025-10-26T02:34:18.506060,gate_a,178
2025-10-26T02:34:18.506072,stage_front,126
2025-10-26T02:34:22.555787,gate_a,173
2025-10-26T02:34:22.555800,stage_front,110
2025-10-26T02:34:26.594295,gate_a,176
2025-10-26T02:34:26.594309,stage_front,113
2025-10-26T02:34:30.636582,gate_a,169
2025-10-26T02:34:30.636595,stage_front,120
2025-10-26T02:34:34.704364,gate_a,168
2025-10-26T02:34:34.704376,stage_front,120
2025-10-26T02:34:38.750350,gate_a,156
2025-10-26T02:34:38.750363,stage_front,124
2025-10-26T02:34:42.798433,gate_a,155
2025-10-26T02:34:42.798449,stage_front,128
2025-10-26T02:34:46.830011,gate_a,150
2025-10-26T02:34:46.830028,stage_front,110
2025-10-26T02:34:50.879864,gate_a,92
2025-10-26T02:34:50.879881,stage_front,111
2025-10-26T02:34:54.912918,gate_a,87
2025-10-26T02:34:54.912937,stage_front,115
2025-10-26T02:34:58.973282,gate_a,93
2025-10-26T02:34:58.973298,stage_front,126
2025-10-26T02:35:03.000775,gate_a,82
2025-10-26T02:35:03.000789,stage_front,125
2025-10-26T02:35:07.067434,gate_a,93
2025-10-26T02:35:07.067450,stage_front,110
2025-10-26T02:35:11.094535,gate_a,88
2025-10-26T02:35:11.094553,stage_front,125
2025-10-26T02:35:15.165565,gate_a,94
2025-10-26T02:35:15.165586,stage_front,110
2025-10-26T02:35:19.205854,gate_a,93
2025-10-26T02:35:19.205867,stage_front,113
2025-10-26T02:35:23.231708,gate_a,114
2025-10-26T02:35:23.231728,stage_front,125
2025-10-26T02:35:27.282199,gate_a,136
2025-10-26T02:35:27.282218,stage_front,115
2025-10-26T02:35:31.333912,gate_a,172
2025-10-26T02:35:31.333931,stage_front,127
2025-10-26T02:35:35.375539,gate_a,172
2025-10-26T02:35:35.375552,stage_front,126
2025-10-26T02:35:39.423933,gate_a,204
2025-10-26T02:35:39.423954,stage_front,117
2025-10-26T02:35:43.459093,gate_a,213
2025-10-26T02:35:43.459117,stage_front,110
2025-10-26T02:35:47.515958,gate_a,246
2025-10-26T02:35:47.515974,stage_front,123
2025-10-26T02:35:51.561030,gate_a,289
2025-10-26T02:35:51.561043,stage_front,122
2025-10-26T02:35:55.604475,gate_a,299
2025-10-26T02:35:55.604508,stage_front,126
2025-10-26T02:35:59.641467,gate_a,286
2025-10-26T02:35:59.641488,stage_front,110
2025-10-26T02:36:03.676733,gate_a,291
2025-10-26T02:36:03.676746,stage_front,125
2025-10-26T02:36:07.740371,gate_a,265
2025-10-26T02:36:07.740383,stage_front,130
2025-10-26T02:36:11.770911,gate_a,256
2025-10-26T02:36:11.770932,stage_front,120
2025-10-26T02:36:15.814696,gate_a,267
2025-10-26T02:36:15.814713,stage_front,123
2025-10-26T02:36:19.835223,gate_a,245
2025-10-26T02:36:19.835236,stage_front,126
2025-10-26T02:36:23.860313,gate_a,251
2025-10-26T02:36:23.860326,stage_front,115
2025-10-26T02:36:27.903346,gate_a,250
2025-10-26T02:36:27.903358,stage_front,123
2025-10-26T02:36:31.927996,gate_a,245
2025-10-26T02:36:31.928011,stage_front,112
2025-10-26T02:36:35.978726,gate_a,230
2025-10-26T02:36:35.978745,stage_front,124
2025-10-26T02:36:40.008006,gate_a,229
2025-10-26T02:36:40.008020,stage_front,114
2025-10-26T02:36:44.029886,gate_a,228
2025-10-26T02:36:44.029907,stage_front,121
2025-10-26T02:36:48.097253,gate_a,211
2025-10-26T02:36:48.097272,stage_front,128
2025-10-26T02:36:52.155537,gate_a,210
2025-10-26T02:36:52.155550,stage_front,114
2025-10-26T02:36:56.182133,gate_a,200
2025-10-26T02:36:56.182147,stage_front,118
2025-10-26T02:37:00.224825,gate_a,211
2025-10-26T02:37:00.224838,stage_front,110
2025-10-26T02:37:04.258586,gate_a,193
2025-10-26T02:37:04.258599,stage_front,126
2025-10-26T02:37:08.304527,gate_a,200
2025-10-26T02:37:08.304539,stage_front,128
2025-10-26T02:37:12.344817,gate_a,193
2025-10-26T02:37:12.344845,stage_front,126
2025-10-26T02:37:16.387342,gate_a,186
2025-10-26T02:37:16.387355,stage_front,123
2025-10-26T02:37:20.421520,gate_a,189
2025-10-26T02:37:20.421533,stage_front,121
2025-10-26T02:37:24.460594,gate_a,185
2025-10-26T02:37:24.460606,stage_front,117
2025-10-26T02:37:28.508802,gate_a,176
2025-10-26T02:37:28.508823,stage_front,120
2025-10-26T02:37:32.540804,gate_a,173
2025-10-26T02:37:32.540816,stage_front,127
2025-10-26T02:37:36.598174,gate_a,165
2025-10-26T02:37:36.598194,stage_front,120
2025-10-26T02:37:40.632892,gate_a,152
2025-10-26T02:37:40.632907,stage_front,118
2025-10-26T02:37:44.682110,gate_a,160
2025-10-26T02:37:44.682127,stage_front,129
2025-10-26T02:37:48.725151,gate_a,156
2025-10-26T02:37:48.725166,stage_front,128
2025-10-26T02:37:52.766123,gate_a,153
2025-10-26T02:37:52.766147,stage_front,130
2025-10-26T02:37:56.783352,gate_a,89
2025-10-26T02:37:56.783366,stage_front,120
2025-10-26T02:38:00.834546,gate_a,82
2025-10-26T02:38:00.834559,stage_front,119
2025-10-26T02:38:04.865490,gate_a,83
2025-10-26T02:38:04.865506,stage_front,127
2025-10-26T02:38:08.906210,gate_a,100
2025-10-26T02:38:08.906230,stage_front,112
2025-10-26T02:38:12.964163,gate_a,99
2025-10-26T02:38:12.964177,stage_front,121
2025-10-26T02:38:17.010355,gate_a,100
2025-10-26T02:38:17.010372,stage_front,112
2025-10-26T02:38:21.034069,gate_a,92
2025-10-26T02:38:21.034082,stage_front,115
2025-10-26T02:38:25.057143,gate_a,102
2025-10-26T02:38:25.057156,stage_front,121
2025-10-26T02:38:29.113551,gate_a,123
2025-10-26T02:38:29.113564,stage_front,113
2025-10-26T02:38:33.163529,gate_a,149
2025-10-26T02:38:33.163543,stage_front,110
2025-10-26T02:38:37.194513,gate_a,157
2025-10-26T02:38:37.194529,stage_front,121
2025-10-26T02:38:41.235219,gate_a,185
2025-10-26T02:38:41.235232,stage_front,118
2025-10-26T02:38:45.270335,gate_a,209
2025-10-26T02:38:45.270355,stage_front,112
2025-10-26T02:38:49.302347,gate_a,214
2025-10-26T02:38:49.302364,stage_front,114
2025-10-26T02:38:53.328590,gate_a,238
2025-10-26T02:38:53.328606,stage_front,119
2025-10-26T02:38:57.382827,gate_a,292
2025-10-26T02:38:57.382839,stage_front,121
2025-10-26T02:39:01.411181,gate_a,276
2025-10-26T02:39:01.411197,stage_front,118
2025-10-26T02:39:05.443229,gate_a,256
2025-10-26T02:39:05.443244,stage_front,127
2025-10-26T02:39:09.477600,gate_a,251
2025-10-26T02:39:09.477613,stage_front,118
2025-10-26T02:39:13.521621,gate_a,260
2025-10-26T02:39:13.521638,stage_front,111
2025-10-26T02:39:17.585706,gate_a,269
2025-10-26T02:39:17.585735,stage_front,118
2025-10-26T02:39:21.611460,gate_a,295
2025-10-26T02:39:21.611476,stage_front,124
2025-10-26T02:39:25.647965,gate_a,240
2025-10-26T02:39:25.647978,stage_front,119
2025-10-26T02:39:29.687066,gate_a,241
2025-10-26T02:39:29.687081,stage_front,114
2025-10-26T02:39:33.713282,gate_a,248
2025-10-26T02:39:33.713304,stage_front,125
2025-10-26T02:39:37.736952,gate_a,231
2025-10-26T02:39:37.736964,stage_front,120
2025-10-26T02:39:41.772621,gate_a,222
2025-10-26T02:39:41.772641,stage_front,118
2025-10-26T02:39:45.829716,gate_a,220
2025-10-26T02:39:45.829730,stage_front,123
2025-10-26T02:39:49.865977,gate_a,225
2025-10-26T02:39:49.865991,stage_front,118
2025-10-26T02:39:53.914598,gate_a,223
2025-10-26T02:39:53.914612,stage_front,110
2025-10-26T02:39:57.961201,gate_a,209
2025-10-26T02:39:57.961214,stage_front,128
2025-10-26T02:40:02.004900,gate_a,207
2025-10-26T02:40:02.004917,stage_front,122
2025-10-26T02:40:06.036004,gate_a,194
2025-10-26T02:40:06.036021,stage_front,129
2025-10-26T02:40:10.071320,gate_a,199
2025-10-26T02:40:10.071334,stage_front,125
2025-10-26T02:40:14.089535,gate_a,201
2025-10-26T02:40:14.089557,stage_front,121
2025-10-26T02:40:18.141756,gate_a,199
2025-10-26T02:40:18.141771,stage_front,121
2025-10-26T02:40:22.210586,gate_a,192
2025-10-26T02:40:22.210601,stage_front,120
2025-10-26T02:40:26.243029,gate_a,191
2025-10-26T02:40:26.243049,stage_front,124
2025-10-26T02:40:30.284159,gate_a,184
2025-10-26T02:40:30.284173,stage_front,118
2025-10-26T02:40:34.328716,gate_a,183
2025-10-26T02:40:34.328732,stage_front,126
2025-10-26T02:40:38.363583,gate_a,161
2025-10-26T02:40:38.363596,stage_front,111
2025-10-26T02:40:42.404192,gate_a,161
2025-10-26T02:40:42.404208,stage_front,119
2025-10-26T02:40:46.426125,gate_a,160
2025-10-26T02:40:46.426138,stage_front,116
2025-10-26T02:40:50.458105,gate_a,162
2025-10-26T02:40:50.458119,stage_front,122
2025-10-26T02:40:54.504901,gate_a,150
2025-10-26T02:40:54.504922,stage_front,116
2025-10-26T02:40:58.555691,gate_a,151
2025-10-26T02:40:58.555712,stage_front,116
2025-10-26T02:41:02.605082,gate_a,89
2025-10-26T02:41:02.605096,stage_front,111
2025-10-26T02:41:06.635846,gate_a,87
2025-10-26T02:41:06.635865,stage_front,118
2025-10-26T02:41:10.692013,gate_a,91
2025-10-26T02:41:10.692031,stage_front,119
2025-10-26T02:41:14.733870,gate_a,97
2025-10-26T02:41:14.733891,stage_front,118
2025-10-26T02:41:18.772635,gate_a,100
2025-10-26T02:41:18.772651,stage_front,130
2025-10-26T02:41:22.823833,gate_a,85
2025-10-26T02:41:22.823848,stage_front,126
2025-10-26T02:41:26.866695,gate_a,96
2025-10-26T02:41:26.866715,stage_front,126
2025-10-26T02:41:30.916053,gate_a,104
2025-10-26T02:41:30.916069,stage_front,129
2025-10-26T02:41:34.949635,gate_a,116
2025-10-26T02:41:34.949649,stage_front,110
2025-10-26T02:41:38.990936,gate_a,133
2025-10-26T02:41:38.990949,stage_front,126
2025-10-26T02:41:43.030121,gate_a,157
2025-10-26T02:41:43.030134,stage_front,130
2025-10-26T02:41:47.055263,gate_a,188
2025-10-26T02:41:47.055277,stage_front,129
2025-10-26T02:41:51.111475,gate_a,208
2025-10-26T02:41:51.111488,stage_front,120
2025-10-26T02:41:55.161099,gate_a,221
2025-10-26T02:41:55.161116,stage_front,121
2025-10-26T02:41:59.199196,gate_a,250
2025-10-26T02:41:59.199212,stage_front,119
2025-10-26T02:42:03.228051,gate_a,295
2025-10-26T02:42:03.228065,stage_front,122
2025-10-26T02:42:07.254226,gate_a,261
2025-10-26T02:42:07.254248,stage_front,121
2025-10-26T02:42:11.307286,gate_a,296
2025-10-26T02:42:11.307306,stage_front,125
2025-10-26T02:42:15.349112,gate_a,280
2025-10-26T02:42:15.349130,stage_front,124
2025-10-26T02:42:19.378051,gate_a,274
2025-10-26T02:42:19.378065,stage_front,110
2025-10-26T02:42:23.409865,gate_a,289
2025-10-26T02:42:23.409880,stage_front,124
2025-10-26T02:42:27.463751,gate_a,290
2025-10-26T02:42:27.463765,stage_front,124
2025-10-26T02:42:31.489861,gate_a,243
2025-10-26T02:42:31.489873,stage_front,112
2025-10-26T02:42:35.532604,gate_a,246
2025-10-26T02:42:35.532626,stage_front,116
2025-10-26T02:42:39.570516,gate_a,243
2025-10-26T02:42:39.570530,stage_front,110
2025-10-26T02:42:43.594185,gate_a,229
2025-10-26T02:42:43.594197,stage_front,117
2025-10-26T02:42:47.626429,gate_a,234
2025-10-26T02:42:47.626450,stage_front,130
2025-10-26T02:42:51.674588,gate_a,219
2025-10-26T02:42:51.674604,stage_front,117
2025-10-26T02:42:55.715819,gate_a,229
2025-10-26T02:42:55.715834,stage_front,126
2025-10-26T02:42:59.771072,gate_a,217
2025-10-26T02:42:59.771092,stage_front,122
2025-10-26T02:43:03.832175,gate_a,212
2025-10-26T02:43:03.832190,stage_front,119
2025-10-26T02:43:07.865210,gate_a,205
2025-10-26T02:43:07.865225,stage_front,126
2025-10-26T02:43:11.923631,gate_a,199
2025-10-26T02:43:11.923648,stage_front,128
2025-10-26T02:43:15.968761,gate_a,202
2025-10-26T02:43:15.968776,stage_front,126
2025-10-26T02:43:20.000502,gate_a,192
2025-10-26T02:43:20.000522,stage_front,128
2025-10-26T02:43:24.058000,gate_a,184
2025-10-26T02:43:24.058020,stage_front,114
2025-10-26T02:43:28.095870,gate_a,184
2025-10-26T02:43:28.095884,stage_front,115
2025-10-26T02:43:32.126087,gate_a,176
2025-10-26T02:43:32.126109,stage_front,120
2025-10-26T02:43:36.152130,gate_a,176
2025-10-26T02:43:36.152150,stage_front,129
2025-10-26T02:43:40.172415,gate_a,180
2025-10-26T02:43:40.172434,stage_front,114
2025-10-26T02:43:44.210116,gate_a,159
2025-10-26T02:43:44.210129,stage_front,113
2025-10-26T02:43:48.235664,gate_a,163
2025-10-26T02:43:48.235678,stage_front,110
2025-10-26T02:43:52.285157,gate_a,152
2025-10-26T02:43:52.285170,stage_front,117
2025-10-26T02:43:56.319181,gate_a,150
2025-10-26T02:43:56.319193,stage_front,117
2025-10-26T02:44:00.361496,gate_a,151
2025-10-26T02:44:00.361515,stage_front,112
2025-10-26T02:44:04.400056,gate_a,150
2025-10-26T02:44:04.400075,stage_front,121
2025-10-26T02:44:08.433997,gate_a,80
2025-10-26T02:44:08.434010,stage_front,125
2025-10-26T02:44:12.464915,gate_a,82
2025-10-26T02:44:12.464927,stage_front,122
2025-10-26T02:44:16.505137,gate_a,88
2025-10-26T02:44:16.505162,stage_front,114
2025-10-26T02:44:20.535046,gate_a,80
2025-10-26T02:44:20.535060,stage_front,121
2025-10-26T02:44:24.595497,gate_a,90
2025-10-26T02:44:24.595509,stage_front,128
2025-10-26T02:44:28.616995,gate_a,99
2025-10-26T02:44:28.617016,stage_front,124
2025-10-26T02:44:32.685305,gate_a,97
2025-10-26T02:44:32.685323,stage_front,129
2025-10-26T02:44:36.740287,gate_a,109
2025-10-26T02:44:36.740299,stage_front,128
2025-10-26T02:44:40.801156,gate_a,116
2025-10-26T02:44:40.801168,stage_front,123
2025-10-26T02:44:44.851484,gate_a,147
2025-10-26T02:44:44.851499,stage_front,120
2025-10-26T02:44:48.914026,gate_a,165
2025-10-26T02:44:48.914045,stage_front,113
2025-10-26T02:44:52.960185,gate_a,192
2025-10-26T02:44:52.960200,stage_front,115
2025-10-26T02:44:57.021594,gate_a,211
2025-10-26T02:44:57.021617,stage_front,130
2025-10-26T02:45:01.074161,gate_a,214
2025-10-26T02:45:01.074175,stage_front,110
2025-10-26T02:45:05.104886,gate_a,238
2025-10-26T02:45:05.104900,stage_front,114
2025-10-26T02:45:09.130667,gate_a,290
2025-10-26T02:45:09.130690,stage_front,126
2025-10-26T02:45:13.156091,gate_a,276
2025-10-26T02:45:13.156108,stage_front,125
2025-10-26T02:45:17.195976,gate_a,258
2025-10-26T02:45:17.195993,stage_front,111
2025-10-26T02:45:21.234490,gate_a,276
2025-10-26T02:45:21.234503,stage_front,111
2025-10-26T02:45:25.259128,gate_a,275
2025-10-26T02:45:25.259143,stage_front,123
2025-10-26T02:45:29.315036,gate_a,272
2025-10-26T02:45:29.315056,stage_front,114
2025-10-26T02:45:33.355866,gate_a,265
2025-10-26T02:45:33.355889,stage_front,113
2025-10-26T02:45:37.381988,gate_a,244
2025-10-26T02:45:37.382013,stage_front,114
2025-10-26T02:45:41.409317,gate_a,249
2025-10-26T02:45:41.409332,stage_front,115
2025-10-26T02:45:45.460248,gate_a,237
2025-10-26T02:45:45.460266,stage_front,111
2025-10-26T02:45:49.504012,gate_a,235
2025-10-26T02:45:49.504036,stage_front,128
2025-10-26T02:45:53.547936,gate_a,223
2025-10-26T02:45:53.547949,stage_front,130
2025-10-26T02:45:57.586141,gate_a,224
2025-10-26T02:45:57.586163,stage_front,117
2025-10-26T02:46:01.632777,gate_a,231
2025-10-26T02:46:01.632809,stage_front,111
2025-10-26T02:46:05.655666,gate_a,220
2025-10-26T02:46:05.655680,stage_front,122
2025-10-26T02:46:09.721090,gate_a,222
2025-10-26T02:46:09.721110,stage_front,112
2025-10-26T02:46:13.765195,gate_a,205
2025-10-26T02:46:13.765214,stage_front,123
2025-10-26T02:46:17.784082,gate_a,205
2025-10-26T02:46:17.784100,stage_front,123
2025-10-26T02:46:21.829097,gate_a,208
2025-10-26T02:46:21.829116,stage_front,129
